保險商品名稱,基金代碼,基金名稱,一個月％,三個月％,六個月％,今年來％,一年％
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ABU037,委託聯博投資帳戶－全球多元資產收益型（單位撥回）(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),1.67,4.59,7.85,3.82,14.1
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ABU043,聯博聚焦美國股票基金,-4.82,-3.1,-5.39,-3.64,2.44
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ABU047,聯博優化波動股票基金,-0.95,0.12,2.44,0.06,8.85
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ABU048,聯博全球核心股票基金,-1.11,4.11,3.6,2.81,12.37
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ABU050,聯博房貸收益基金AA,0.01,0.78,2.51,0.43,5.18
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ABU054,聯博全球靈活收益基金（每月配息）,1.31,1.25,2.47,1.58,4.02
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ABU056,聯博美國永續主題基金,-3.38,-2.88,-1.46,-2.02,7.25
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ACA001,委託國泰投資帳戶─澳幣全球收益（現金撥回）(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),2.04,4.48,8.17,3.36,10.75
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ACA002,委託國泰投資帳戶─澳幣全球收益（單位撥回）(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),2.04,4.48,8.17,3.36,10.75
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ACT001,國泰中小成長基金,16.4,29.32,53.67,21.92,93.32
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ACT008,國泰國泰基金,15.99,27.38,52.62,19.76,90.0
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ACT009,國泰小龍基金,16.04,34.63,63.3,24.71,107.21
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ACT015,國泰全球基礎建設基金,10.6,13.1,18.79,14.48,19.9
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ACT017,國泰中港台基金,8.3,28.25,40.17,18.28,54.38
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ACT019,國泰新興市場基金,9.91,18.22,33.2,15.32,54.5
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ACT022,國泰新興非投資等級債券基金（每月配息）,0.64,3.58,6.46,2.6,6.48
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ACT024,國泰中國新興戰略基金,7.27,21.67,32.61,15.02,57.06
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ACT025,國泰中國內需增長基金,7.22,27.48,39.33,18.54,53.61
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ACT033,國泰全球多重收益平衡基金（每月配息）,1.34,4.92,11.66,3.56,11.31
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ACT039,國泰主順位資產抵押非投資等級債券基金(每月配息),-0.67,0.83,3.8,0.1,2.34
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ACT044,國泰美國多重收益平衡基金(每月配息),0.75,1.72,7.73,1.44,7.12
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ACT045,國泰台灣高股息基金,12.38,29.87,50.85,22.32,77.47
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ACT046,國泰美國ESG基金,2.41,4.8,19.09,3.9,18.51
(新)創世紀變額萬能壽險(乙型)(富利雙享批註),ACU004,委託國泰投資帳戶─ＳＭＡＲＴ股債平衡型（現金撥回）(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),2.92,8.54,13.06,7.12,17.93
